Dar_IdDarwinCore,N Lote,Nombre Archivo Completo,Dar_ReinoOrganismo,Dar_DivisionOrganismo,Dar_ClaseOrganismo (Class),Dar_OrdenOrganismo,Dar_FamiliaOrganismo,Dar_GeneroOrganismo,Dar_NombreCientifico,Dar_EspecieOrganismo,Dar_AutorNombreCientifico ,Dar_IdentificadoPor,Fech. Compl. Ident,Dar_AnoIdentificacion (YearIdentified),Dar_MesIdentificacion (MonthIdentified),Dar_DiaIdentificacion (DayIdentified),Dar_CodigoInstitucion,Dar_CodigoColeccion,Dar_NumeroCatalogo,Dar_SexoOrganismo,longitud (cm) ,N,Dar_Colector,Fech.Completa,Dar_AnoColectado,Dar_MesColectado,Dar_DiaColectado,Dar_ContinenteOceano,Dar_Pais,Región,Provincia ,Distrito,Dar_Localidad,Dar_NombreComunOrganismo,Habitat,Uso,Latitud ,Longitud,Cuenca,Arte de Pesca,
671,CIIAP 671,CIIAP 671.jpg,Animalia,Chordata,Actinopterygii,Gymnotiformes ,Apteronotidae,Platyurosternarchus ,Platyurosternarchus macrostoma,macrostoma,(Günther 1870),Morgan Ruiz Tafur ,14/9/2022,2022,9,14,IIAP,CIIAP,CIIAP 671,I,LT: 22.1,2,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,macana ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
672,CIIAP 672,CIIAP 672.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Farlowella,Farlowella amazonum ,amazonum ,(Günther 1864),Morgan Ruiz Tafur ,14/9/2022,2022,9,14,IIAP,CIIAP,CIIAP 672,I,LE: 9.4,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,shitari,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
673,CIIAP 673,CIIAP 673.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Farlowella ,Farlowella smithi,smithi,Fowler 1913,Morgan Ruiz Tafur ,14/9/2022,2022,9,14,IIAP,CIIAP,CIIAP 673,I,LE: 19.3,3,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,shitari,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
674,CIIAP 674,CIIAP 674.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae ,Sorubim ,Sorubim elongatus,elongatus,"Littmann, Burr, Schmidt & Isern 2001",Morgan Ruiz Tafur ,14/9/2022,2022,9,14,IIAP,CIIAP,CIIAP 674,I,LE: 11.9,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,shiripira ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
675,CIIAP 675,CIIAP 675.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Rineloricaria sp. ,Rineloricaria sp. ,sp. ,,Morgan Ruiz Tafur ,14/9/2022,2022,9,14,IIAP,CIIAP,CIIAP 675,I,LE: 12.3,4,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,shitari,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
676,CIIAP 676,CIIAP 676.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Hypoptopoma,Hypoptopoma psilogaster,psilogaster,Fowler 1915,Morgan Ruiz Tafur ,14/9/2022,2022,9,14,IIAP,CIIAP,CIIAP 676,I,LE: 6.0,2,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,carachamita ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
677,CIIAP 677,CIIAP 677.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Parodontidae,Parodon,Parodon pongoensis,pongoensis,(Allen 1942),Morgan Ruiz Tafur ,14/9/2022,2022,9,14,IIAP,CIIAP,CIIAP 677,I,LE: 6.7,2,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,julilla ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
678,CIIAP 678,CIIAP 678.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Anostomidae ,Leporinus ,Leporinus sp. ,sp. ,,Morgan Ruiz Tafur ,14/9/2022,2022,9,14,IIAP,CIIAP,CIIAP 678,I,LE: 6.9,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,lisa,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
679,CIIAP 679,CIIAP 679.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Anostomidae ,Leporinus ,Leporinus moralesi,moralesi,Fowler 1942,Morgan Ruiz Tafur ,14/9/2022,2022,9,14,IIAP,CIIAP,CIIAP 679,I,LE: 11.5,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,lisa,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
680,CIIAP 680,CIIAP 680.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Anostomidae ,Leporinus ,Leporinus friderici,friderici,(Bloch 1794),Morgan Ruiz Tafur ,14/9/2022,2022,9,14,IIAP,CIIAP,CIIAP 680,I,LE: 8.5,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,lisa,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
681,CIIAP 681,CIIAP 681.jpg,Animalia,Chordata,Actinopterygii,Gymnotiformes ,Rhamphichthyidae,Steatogenys ,Steatogenys elegans,elegans,(Steindachner 1880),Morgan Ruiz Tafur ,15/9/2022,2022,9,15,IIAP,CIIAP,CIIAP 681,I,LT: 6.4,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,macana,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
682,CIIAP 682,CIIAP 682.jpg,Animalia,Chordata,Actinopterygii,Gymnotiformes ,Gymnotidae,Gymnotus,Gymnotus javari ,javari,"Albert, Crampton & Hagedorn 2003",Morgan Ruiz Tafur ,15/9/2022,2022,9,15,IIAP,CIIAP,CIIAP 682,I,LT: 7.3,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,macana ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
683,CIIAP 683,CIIAP 683.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Gasteropelecidae,Gasteropelecus ,Gasteropelecus sternicla,sternicla,(Linnaeus 1758),Morgan Ruiz Tafur ,15/9/2022,2022,9,15,IIAP,CIIAP,CIIAP 683,I,LE: 2.4,4,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,pechito ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
684,CIIAP 684,CIIAP 684.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Hyphessobrycon ,Hyphessobrycon copelandi,copelandi,Durbin 1908,Morgan Ruiz Tafur ,15/9/2022,2022,9,15,IIAP,CIIAP,CIIAP 684,I,LE: 3.6,21,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojara ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
685,CIIAP 685,CIIAP 685.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Moenkhausia ,Moenkhausia intermedia,intermedia,Eigenmann 1908,Morgan Ruiz Tafur ,15/9/2022,2022,9,15,IIAP,CIIAP,CIIAP 685,I,LE: 4.4,6,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojara ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
686,CIIAP 686,CIIAP 686.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Moenkhausia,Moenkhuausia cf. dichroura ,cf. dichroura,(Kner 1858),Morgan Ruiz Tafur ,15/9/2022,2022,9,15,IIAP,CIIAP,CIIAP 686,I,LE: 3.8,25,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojara ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
687,CIIAP 687,CIIAP 687.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Phenacogaster ,Phenacogaster pectinata,pectinata,(Cope 1870),Morgan Ruiz Tafur ,15/9/2022,2022,9,15,IIAP,CIIAP,CIIAP 687,I,LE: 3.9,11,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojara ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
688,CIIAP 688,CIIAP 688.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Astyanax ,Astyanax sp. ,sp. ,,Morgan Ruiz Tafur ,15/9/2022,2022,9,15,IIAP,CIIAP,CIIAP 688,I,LE: 4.5,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojara ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
689,CIIAP 689,CIIAP 689.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Iguanodectidae,Iguanodectes,Iguanodectes spilurus,spilurus,(Günther 1864),Morgan Ruiz Tafur ,15/9/2022,2022,9,15,IIAP,CIIAP,CIIAP 689,I,LE: 6.9,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojara ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
690,CIIAP 690,CIIAP 690.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Iguanodectidae,Bryconops ,Bryconops caudomaculatus,caudomaculatus,(Günther 1864),Morgan Ruiz Tafur ,15/9/2022,2022,9,15,IIAP,CIIAP,CIIAP 690,I,LE: 7.1,2,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojara ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
691,CIIAP 691,CIIAP 691.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Moenkhausia ,Moenkhausia melogramma,melogramma,Eigenmann 1908,Morgan Ruiz Tafur ,15/9/2022,2022,9,15,IIAP,CIIAP,CIIAP 691,I,LE: 3.2,4,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojara ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
692,CIIAP 692,CIIAP 692.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Auchenipteridae,Auchenipterus ,Auchenipterus sp. 1,sp. 1,,Morgan Ruiz Tafur ,15/9/2022,2022,9,15,IIAP,CIIAP,CIIAP 692,I,LE: 8.3,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,leguia ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
693,CIIAP 693,CIIAP 693.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Auchenipteridae,Auchenipterus ,Auchenipterus sp. 2,sp. 2,,Morgan Ruiz Tafur ,15/9/2022,2022,9,15,IIAP,CIIAP,CIIAP 693,I,LE: 14.3,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,leguia ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
694,CIIAP 694,CIIAP 694.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Moenkhausia ,Moenkhausia oligolepis,oligolepis,(Günther 1864),Morgan Ruiz Tafur ,16/9/2022,2022,9,16,IIAP,CIIAP,CIIAP 694,I,LE: 2.4,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojara ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
695,CIIAP 695,CIIAP 695.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Jupiaba,Jupiaba sp.,sp.,,Morgan Ruiz Tafur ,16/9/2022,2022,9,16,IIAP,CIIAP,CIIAP 695,I,LE: 2.9,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojara ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
696,CIIAP 696,CIIAP 696.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,knodus ,knodus sp. ,sp. ,,Morgan Ruiz Tafur ,16/9/2022,2022,9,16,IIAP,CIIAP,CIIAP 696,I,LE: 5.4,16,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojara ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
697,CIIAP 697,CIIAP 697.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Creagrutus sp. ,Creagrutus sp. ,sp. ,,Morgan Ruiz Tafur ,16/9/2022,2022,9,16,IIAP,CIIAP,CIIAP 697,I,LE: 6.9,2,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojara ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
698,CIIAP 698,CIIAP 698.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Crenuchidae,Elachocharax,Elachocharax pulcher,pulcher,Myers 1927,Morgan Ruiz Tafur ,16/9/2022,2022,9,16,IIAP,CIIAP,CIIAP 698,I,LE: 1.4,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojarita ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
699,CIIAP 699,CIIAP 699.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Heptapteridae,Phenacorhamdia ,Phenacorhamdia sp.,sp.,,Morgan Ruiz Tafur ,16/9/2022,2022,9,16,IIAP,CIIAP,CIIAP 699,I,LE: 4.5,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,bagrecito ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
700,CIIAP 700,CIIAP 700.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Curimatidae,Cyphocharax,Cyphocharax festivus,festivus,Vari 1992,Morgan Ruiz Tafur ,16/9/2022,2022,9,16,IIAP,CIIAP,CIIAP 700,I,LE: 5.3,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,chio chio,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
701,CIIAP 701,CIIAP 701.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Trichomycteridae,Ochmacanthus ,Ochmacanthus reinhardtii ,reinhardtii ,(Steindachner 1882),Morgan Ruiz Tafur ,16/9/2022,2022,9,16,IIAP,CIIAP,CIIAP 701,I,LE: 4.6 ,2,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,canero ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
702,CIIAP 702,CIIAP 702.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Microschemobrycon,Microschemobrycon geisleri ,geisleri,Géry 1973,Morgan Ruiz Tafur ,16/9/2022,2022,9,16,IIAP,CIIAP,CIIAP 702,I,LE: 3.2 ,1,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojara ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
703,CIIAP 703,CIIAP 703.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Crenuchidae,Characidium ,Characidium pellucidum,pellucidum,Eigenmann 1909,Morgan Ruiz Tafur ,16/9/2022,2022,9,16,IIAP,CIIAP,CIIAP 703,I,LE: 3.5,2,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojarita ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
704,CIIAP 704,CIIAP 704.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Crenuchidae,Characidium ,Characidium pteroides,pteroides,Eigenmann 1909,Morgan Ruiz Tafur ,16/9/2022,2022,9,16,IIAP,CIIAP,CIIAP 704,I,LE: 28.3,2,Morgan Ruiz y Leonardo Davila,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona media del Pintuyacu,mojarita ,quebrada ,, -4.099500°,-73.455000°,Itaya/Amazonas,Red alevinera ,
705,CIIAP 705,CIIAP 705.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Stethaprion ,Stethaprion erythrops ,erythrops ,Cope 1870,Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 705,I,LE: 8.9,12,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,mojara ,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
706,CIIAP 706,CIIAP 706.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Characidae,Tetragonopterus ,Tetragonopterus argenteus,argenteus,Cuvier 1816,Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 706,I,LE: 6.8,1,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,mojara ,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
707,CIIAP 707,CIIAP 707.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Heptapteridae,Phenacorhamdia ,Phenacorhamdia sp.,sp.,,Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 707,I,LE: 4.7,6,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,bagrecito ,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
708,CIIAP 708,CIIAP 708.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,knodus ,Knodus sp. ,sp.,,Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 708,I,LE: 5.3,17,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,mojara ,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
709,CIIAP 709,CIIAP 709.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Auchenipteridae,Duringlanis ,Duringlanis perugiae,perugiae,(Steindachner 1882),Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 709,I,LE: 3.5,7,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,novia,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
710,CIIAP 710,CIIAP 710.jpg,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Rivulidae,Anablepsoides ,Anablepsoides sp. ,sp. ,,Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 710,I,LE: 4.6,1,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,rivulu,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
711,CIIAP 711,CIIAP 711.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Heptapteridae,Imparfinis ,Imparfinis sp. ,sp. ,,Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 711,I,LE: 4.2,3,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,bagrecito ,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
712,CIIAP 712,CIIAP 712.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Cetopsidae,Denticetopsis ,Denticetopsis seducta ,seducta ,"Vari, Ferraris & de Pinna 2005",Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 712,I,LE: 4.5,2,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,canero,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
713,CIIAP 713,CIIAP 713.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Crenuchidae,Characidium ,Characidium pellucidum,pellucidum,Eigenmann 1909,Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 713,I,LE: 2.2,3,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,mojarita ,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
714,CIIAP 714,CIIAP 714.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Crenuchidae,Characidium ,Characidium steindachneri,steindachneri,Cope 1878,Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 714,I,LE: 4.6,3,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,mojarita ,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
715,CIIAP 715,CIIAP 715.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Crenuchidae,Characidium ,Characidium etheostoma ,etheostoma ,Cope 1872,Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 715,I,LE: 4.8,6,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,mojarita ,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
716,CIIAP 716,CIIAP 716.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Crenuchidae,Melanocharacidium ,Melanocharacidium sp.,sp.,,Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 716,I,LE: 4.4 ,3,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,mojarita ,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
717,CIIAP 717,CIIAP 717.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Crenuchidae,Ammocryptocharax  ,Ammocryptocharax elegans ,elegans ,Weitzman & Kanazawa 1976,Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 717,I,LE: 2.4,1,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,mojarita ,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
718,CIIAP 718,CIIAP 718.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Tyttocharax ,Tyttocharax sp. ,sp. ,,Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 718,I,LE: 1.4,1,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,mojarita ,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
719,CIIAP 719,CIIAP 719.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Heptapteridae,Pimelodella ,Pimelodella gracilis ,gracilis ,(Valenciennes 1835),Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 719,I,LE: 4.7,1,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,cunchi ,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
720,CIIAP 720,CIIAP 720.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Hemigrammus ,Hemigrammus marginatus ,marginatus ,Ellis 1911,Morgan Ruiz Tafur ,3/10/2022,2022,10,3,IIAP,CIIAP,CIIAP 720,I,LE: 3.3,1,Morgan Ruiz y Leonardo Davila,15/8/2019,2019,8,15,América del Sur,Perú,Loreto,Maynas ,San Juan Bautista,zona baja del Pintuyacu ,mojara ,quebrada ,, -4.094778°, -73.435278°,Itaya/Amazonas,Red alevinera ,
